interval_begin;interval_end;interval_id;edge_arrived;edge_departed;edge_entered;edge_id;edge_laneChangedFrom;edge_laneChangedTo;edge_left;edge_sampledSeconds
0.00;3600.00;0_to_3600;0;0;0;1189500284;0;0;0;0.00
0.00;3600.00;0_to_3600;17;0;17;119180322;0;0;0;254.54
0.00;3600.00;0_to_3600;2;4;130;119180342#0;3;3;132;696.45
0.00;3600.00;0_to_3600;7;2;33;1193930026;0;0;28;96.79
0.00;3600.00;0_to_3600;2;0;16;1196782590#0;0;0;14;40.07
0.00;3600.00;0_to_3600;2;0;14;1196782590#3;0;0;12;7.43
0.00;3600.00;0_to_3600;0;0;0;1198622058;0;0;0;0.00
0.00;3600.00;0_to_3600;0;0;0;1198622059;0;0;0;0.00
0.00;3600.00;0_to_3600;5;2;28;1198625656;0;0;25;391.23
0.00;3600.00;0_to_3600;6;4;114;1198625658;0;0;111;2392.05
0.00;3600.00;0_to_3600;6;2;197;121794822#0;0;0;191;8018.29
0.00;3600.00;0_to_3600;6;5;85;121794822#3;0;0;84;681.39
0.00;3600.00;0_to_3600;4;4;59;121794822#5;0;0;58;743.13
0.00;3600.00;0_to_3600;1;4;34;121794822#6;0;0;37;272.03
0.00;3600.00;0_to_3600;6;4;27;121794822#8;0;0;25;196.37
0.00;3600.00;0_to_3600;19;0;19;121794824;0;0;0;679.12
0.00;3600.00;0_to_3600;3;5;50;121794825#0;0;0;52;147.42
0.00;3600.00;0_to_3600;3;5;26;121794825#1;0;0;28;707.00
0.00;3600.00;0_to_3600;13;0;13;121794825#3;0;0;0;32.81
0.00;3600.00;0_to_3600;3;4;23;121794826;0;0;23;868.89
0.00;3600.00;0_to_3600;7;4;8;121794827;0;0;5;368.04
0.00;3600.00;0_to_3600;0;0;196;1235594465;12;12;195;1080.48
0.00;3600.00;0_to_3600;0;0;0;1236138841;0;0;0;0.00
0.00;3600.00;0_to_3600;0;0;0;1236138843;0;0;0;0.00
0.00;3600.00;0_to_3600;0;0;0;1236456853#0;0;0;0;0.00
0.00;3600.00;0_to_3600;0;0;0;1238081827;0;0;0;0.00
0.00;3600.00;0_to_3600;0;0;0;1239207126;0;0;0;0.00
0.00;3600.00;0_to_3600;0;0;0;1239219871;0;0;0;0.00
0.00;3600.00;0_to_3600;0;0;0;1245256709;0;0;0;0.00
0.00;3600.00;0_to_3600;0;0;0;1245258622;0;0;0;0.00
0.00;3600.00;0_to_3600;4;1;50;124862953;0;0;47;39.62
0.00;3600.00;0_to_3600;15;0;15;124862958#0;0;0;0;83.64
0.00;3600.00;0_to_3600;2;6;10;124862960;0;0;14;85.43
0.00;3600.00;0_to_3600;5;0;14;124862962;0;0;9;80.71
0.00;3600.00;0_to_3600;9;0;9;124862963#0;0;0;0;63.50
0.00;3600.00;0_to_3600;0;17;0;1263793722#0;0;0;16;347.98
0.00;3600.00;0_to_3600;2;5;31;1263793723;0;0;32;951.45
0.00;3600.00;0_to_3600;2;4;16;1263954923;0;0;18;1955.67
0.00;3600.00;0_to_3600;2;3;46;1263954924;0;0;46;2004.99
0.00;3600.00;0_to_3600;0;2;263;1263955158#0;0;0;257;10643.26
0.00;3600.00;0_to_3600;3;3;256;1263955158#1;0;0;253;4246.09
0.00;3600.00;0_to_3600;2;4;335;1264281862;98;98;337;2114.27
0.00;3600.00;0_to_3600;3;3;132;1264687285;0;0;132;110.07
0.00;3600.00;0_to_3600;1;5;30;1267194155#0;0;0;29;5563.23
0.00;3600.00;0_to_3600;3;5;260;1287393211#0;0;0;252;22945.68
0.00;3600.00;0_to_3600;3;3;271;1287393211#3;0;0;253;39327.35
0.00;3600.00;0_to_3600;4;2;289;1287393212#0;0;0;272;33603.84
0.00;3600.00;0_to_3600;3;5;14;1298817713;0;0;16;396.58
0.00;3600.00;0_to_3600;3;2;164;1298952887;0;0;159;1532.36
0.00;3600.00;0_to_3600;0;0;0;1305384087;0;0;0;0.00
0.00;3600.00;0_to_3600;0;0;0;1305393688;0;0;0;0.00
0.00;3600.00;0_to_3600;3;8;43;1307684785#0;0;0;48;632.61
0.00;3600.00;0_to_3600;3;4;33;1307684785#1;0;0;34;146.76
0.00;3600.00;0_to_3600;4;3;103;1307684786#0;0;0;102;789.60
0.00;3600.00;0_to_3600;3;2;15;1307687510;0;0;14;150.84
0.00;3600.00;0_to_3600;4;3;14;1308361365;0;0;13;74.59
0.00;3600.00;0_to_3600;3;8;13;1308361545#0;0;0;18;105.57
0.00;3600.00;0_to_3600;0;0;0;131916344;0;0;0;0.00
0.00;3600.00;0_to_3600;0;0;0;131916347#0;0;0;0;0.00
0.00;3600.00;0_to_3600;0;0;0;131916347#2;0;0;0;0.00
0.00;3600.00;0_to_3600;0;0;0;131916347#3;0;0;0;0.00
0.00;3600.00;0_to_3600;0;0;0;131916347#4;0;0;0;0.00
0.00;3600.00;0_to_3600;0;0;0;131916347#5;0;0;0;0.00
0.00;3600.00;0_to_3600;0;0;0;131916348#0;0;0;0;0.00
0.00;3600.00;0_to_3600;0;0;0;131954303;0;0;0;0.00
0.00;3600.00;0_to_3600;0;0;0;132043932;0;0;0;0.00
0.00;3600.00;0_to_3600;0;0;0;132043933;0;0;0;0.00
0.00;3600.00;0_to_3600;0;0;0;132043934#0;0;0;0;0.00
0.00;3600.00;0_to_3600;0;0;0;132043934#1;0;0;0;0.00
0.00;3600.00;0_to_3600;4;2;30;132148870#2;0;0;28;93.32
0.00;3600.00;0_to_3600;4;2;42;132148870#3;0;0;40;639.05
0.00;3600.00;0_to_3600;2;1;7;132148873;0;0;6;284.57
0.00;3600.00;0_to_3600;0;0;0;132376876;0;0;0;0.00
0.00;3600.00;0_to_3600;0;0;0;132453746;0;0;0;0.00
0.00;3600.00;0_to_3600;0;0;0;132453750#0;0;0;0;0.00
0.00;3600.00;0_to_3600;0;0;0;132453751;0;0;0;0.00
0.00;3600.00;0_to_3600;0;0;0;132453755;0;0;0;0.00
0.00;3600.00;0_to_3600;0;0;0;132453757;0;0;0;0.00
0.00;3600.00;0_to_3600;0;0;0;132453762;0;0;0;0.00
0.00;3600.00;0_to_3600;1;4;46;13430690#0;0;0;49;794.96
0.00;3600.00;0_to_3600;0;4;136;135300821#0;17;17;140;1524.21
0.00;3600.00;0_to_3600;2;4;14;135302385#0;0;0;16;38.17
0.00;3600.00;0_to_3600;5;3;417;13548014;0;0;413;6719.37
0.00;3600.00;0_to_3600;0;0;0;13548482#0;0;0;0;0.00
0.00;3600.00;0_to_3600;0;0;0;13548482#1;0;0;0;0.00
0.00;3600.00;0_to_3600;0;0;0;135896056;0;0;0;0.00
0.00;3600.00;0_to_3600;0;0;0;135896058;0;0;0;0.00
0.00;3600.00;0_to_3600;3;3;125;136174723;0;0;125;2127.17
0.00;3600.00;0_to_3600;3;5;322;13654337;142;142;324;3666.21
0.00;3600.00;0_to_3600;5;1;231;13654338;34;34;218;16059.39
0.00;3600.00;0_to_3600;1;3;170;13654453;0;0;167;10210.01
0.00;3600.00;0_to_3600;0;8;314;13654454;47;47;322;1461.06
0.00;3600.00;0_to_3600;0;0;0;137118869;0;0;0;0.00
0.00;3600.00;0_to_3600;1;9;143;137238867#0;0;0;151;3808.10
0.00;3600.00;0_to_3600;2;3;19;137238867#2;0;0;19;74.64
0.00;3600.00;0_to_3600;3;2;169;137238867#3;0;0;168;662.06
0.00;3600.00;0_to_3600;4;4;219;137241321;0;0;218;287.54
0.00;3600.00;0_to_3600;0;0;0;137419461#0;0;0;0;0.00
0.00;3600.00;0_to_3600;0;0;0;137419461#1;0;0;0;0.00
0.00;3600.00;0_to_3600;0;0;0;137419461#2;0;0;0;0.00
0.00;3600.00;0_to_3600;0;0;0;137634033;0;0;0;0.00
0.00;3600.00;0_to_3600;0;13;0;13764245#0;0;0;13;399.12
0.00;3600.00;0_to_3600;3;0;3;13764247#0;0;0;0;54.81
0.00;3600.00;0_to_3600;2;6;157;13764389;0;0;161;185.04
0.00;3600.00;0_to_3600;3;2;62;137848161;0;0;59;1343.30
0.00;3600.00;0_to_3600;6;6;187;13853655#1;0;0;187;598.00
0.00;3600.00;0_to_3600;6;2;146;13853655#2;0;0;142;1950.21
0.00;3600.00;0_to_3600;0;0;0;13853657;0;0;0;0.00
0.00;3600.00;0_to_3600;4;8;59;13853658;0;0;63;729.74
0.00;3600.00;0_to_3600;3;5;161;13853659#0;0;0;163;1282.09
0.00;3600.00;0_to_3600;2;4;163;13853659#1;0;0;163;1496.34
0.00;3600.00;0_to_3600;2;4;7;13853661#0;0;0;9;188.84
0.00;3600.00;0_to_3600;0;4;11;13853661#2;0;0;15;215.32
0.00;3600.00;0_to_3600;0;0;0;138717593#0;0;0;0;0.00
0.00;3600.00;0_to_3600;0;0;0;138717593#1;0;0;0;0.00
0.00;3600.00;0_to_3600;0;0;0;138748684;0;0;0;0.00
0.00;3600.00;0_to_3600;0;0;0;138748689;0;0;0;0.00
0.00;3600.00;0_to_3600;4;7;124;14108346;0;0;127;164.92
0.00;3600.00;0_to_3600;3;5;401;14108392;0;0;403;461.17
0.00;3600.00;0_to_3600;0;0;53;14118780#0;0;0;53;40.16
0.00;3600.00;0_to_3600;0;0;150;14118780#1;0;0;150;114.43
0.00;3600.00;0_to_3600;0;0;164;14118780#2;0;0;164;119.75
0.00;3600.00;0_to_3600;0;0;214;14118780#3;0;0;214;165.05
0.00;3600.00;0_to_3600;0;0;198;14118780#4;0;0;198;215.48
0.00;3600.00;0_to_3600;0;0;44;14118780#5;0;0;44;42.63
0.00;3600.00;0_to_3600;4;8;10;14118783;0;0;14;341.18
0.00;3600.00;0_to_3600;5;3;25;14118784#0;0;0;22;420.21
0.00;3600.00;0_to_3600;3;4;23;14118784#1;0;0;23;638.77
0.00;3600.00;0_to_3600;4;4;16;14118785#0;0;0;16;155.94
0.00;3600.00;0_to_3600;3;4;28;14118785#1;0;0;27;1070.05
0.00;3600.00;0_to_3600;13;0;22;14362916#0;0;0;9;244.73
0.00;3600.00;0_to_3600;14;0;14;14362919#0;0;0;0;121.92
0.00;3600.00;0_to_3600;2;9;66;14471542#1;0;0;73;70.05
0.00;3600.00;0_to_3600;2;6;57;14471542#11;0;0;61;313.24
0.00;3600.00;0_to_3600;4;6;61;14471542#12;0;0;63;238.56
0.00;3600.00;0_to_3600;4;8;60;14471542#2;0;0;64;782.45
0.00;3600.00;0_to_3600;5;6;64;14471542#3;0;0;65;632.68
0.00;3600.00;0_to_3600;6;2;65;14471542#4;0;0;61;288.60
0.00;3600.00;0_to_3600;5;8;61;14471542#5;0;0;64;65.72
0.00;3600.00;0_to_3600;5;4;64;14471542#6;0;0;63;140.40
0.00;3600.00;0_to_3600;5;1;63;14471542#8;0;0;59;476.52
0.00;3600.00;0_to_3600;3;1;59;14471542#9;0;0;57;585.59
0.00;3600.00;0_to_3600;0;10;0;14473580;0;0;10;392.77
0.00;3600.00;0_to_3600;0;0;0;14475193#0;0;0;0;0.00
0.00;3600.00;0_to_3600;2;6;5;145550723;0;0;9;333.93
0.00;3600.00;0_to_3600;11;0;11;145550725#0;0;0;0;399.35
0.00;3600.00;0_to_3600;1;3;3;14626329#0;0;0;5;142.31
0.00;3600.00;0_to_3600;3;0;54;14626330#0;0;0;51;269.96
0.00;3600.00;0_to_3600;2;0;3;14626331;0;0;1;31.81
0.00;3600.00;0_to_3600;1;4;29;14626335#0;0;0;32;312.04
0.00;3600.00;0_to_3600;4;6;9;14626335#4;0;0;11;114.72
0.00;3600.00;0_to_3600;3;3;84;14858640;0;0;84;356.95
0.00;3600.00;0_to_3600;5;3;262;14858642#0;0;0;260;109.58
0.00;3600.00;0_to_3600;3;2;344;14858642#1;59;59;341;6400.65
0.00;3600.00;0_to_3600;3;4;229;14858643#0;3;3;230;468.81
0.00;3600.00;0_to_3600;0;16;0;14858868;0;0;16;181.21
0.00;3600.00;0_to_3600;2;6;14;150275971;0;0;18;58.32
0.00;3600.00;0_to_3600;0;17;0;150275973#0;0;0;17;242.79
0.00;3600.00;0_to_3600;4;5;14;150275980#0;0;0;15;243.03
0.00;3600.00;0_to_3600;2;4;56;150275984#1;0;0;58;259.30
0.00;3600.00;0_to_3600;2;4;58;150275984#2;0;0;60;100.89
0.00;3600.00;0_to_3600;4;3;60;150275984#3;0;0;59;228.86
0.00;3600.00;0_to_3600;3;3;59;150275984#4;0;0;59;327.96
0.00;3600.00;0_to_3600;4;2;67;150275984#5;0;0;64;881.43
0.00;3600.00;0_to_3600;0;23;0;150275985#0;0;0;23;223.42
0.00;3600.00;0_to_3600;2;4;27;150275986#0;0;0;29;537.05
0.00;3600.00;0_to_3600;5;10;59;150275986#2;0;0;64;430.14
0.00;3600.00;0_to_3600;3;6;64;150275986#3;0;0;67;181.81
0.00;3600.00;0_to_3600;1;2;67;150275986#4;0;0;68;96.64
0.00;3600.00;0_to_3600;4;3;57;150275986#5;0;0;56;429.62
0.00;3600.00;0_to_3600;2;7;68;150275988#0;0;0;73;1125.69
0.00;3600.00;0_to_3600;5;7;73;150275988#3;0;0;75;292.14
0.00;3600.00;0_to_3600;1;3;75;150275988#5;0;0;77;1072.12
0.00;3600.00;0_to_3600;3;5;40;150275991#0;0;0;42;198.85
0.00;3600.00;0_to_3600;3;9;54;150275991#1;0;0;56;2131.73
0.00;3600.00;0_to_3600;1;4;162;150275992#0;0;0;148;20346.64
0.00;3600.00;0_to_3600;0;1;315;150275995#0;0;0;310;3332.42
0.00;3600.00;0_to_3600;0;1;369;150275999#0;0;0;356;16945.75
0.00;3600.00;0_to_3600;0;4;28;150276002;0;0;32;163.05
0.00;3600.00;0_to_3600;3;5;3;150276003#0;0;0;5;111.11
0.00;3600.00;0_to_3600;0;5;5;150276003#2;0;0;10;295.08
0.00;3600.00;0_to_3600;0;0;0;150276011#0;0;0;0;0.00
0.00;3600.00;0_to_3600;1;4;16;150276013#0;0;0;19;136.38
0.00;3600.00;0_to_3600;1;3;11;150276013#1;0;0;13;237.50
0.00;3600.00;0_to_3600;6;1;97;150276015#0;0;0;92;2171.93
0.00;3600.00;0_to_3600;3;6;224;15089551;0;0;225;1753.11
0.00;3600.00;0_to_3600;0;3;302;15089643;0;0;305;1183.19
0.00;3600.00;0_to_3600;1;4;4;155433040#0;0;0;7;200.68
0.00;3600.00;0_to_3600;4;2;25;155433041;0;0;23;803.77
0.00;3600.00;0_to_3600;12;0;12;155472436#0;0;0;0;176.35
0.00;3600.00;0_to_3600;1;3;4;158331590;0;0;6;16.83
0.00;3600.00;0_to_3600;0;0;0;159038284;0;0;0;0.00
0.00;3600.00;0_to_3600;3;7;12;159636082;0;0;16;1478.77
0.00;3600.00;0_to_3600;0;1;46;159636083#0;0;0;37;32794.75
0.00;3600.00;0_to_3600;2;6;32;159636083#2;0;0;36;1003.61
0.00;3600.00;0_to_3600;2;1;52;159636084#0;0;0;50;2403.27
0.00;3600.00;0_to_3600;0;3;38;159636084#1;0;0;40;2522.03
0.00;3600.00;0_to_3600;0;3;24;159636085#0;0;0;27;1969.64
0.00;3600.00;0_to_3600;1;2;42;159636085#1;0;0;42;2749.08
0.00;3600.00;0_to_3600;0;0;0;159636087;0;0;0;0.00
0.00;3600.00;0_to_3600;0;0;0;159636088#0;0;0;0;0.00
0.00;3600.00;0_to_3600;0;0;0;159636088#2;0;0;0;0.00
0.00;3600.00;0_to_3600;0;0;0;159636088#3;0;0;0;0.00
0.00;3600.00;0_to_3600;6;8;74;16233734#0;0;0;76;978.94
0.00;3600.00;0_to_3600;7;4;75;16233735#0;2;2;70;1082.87
0.00;3600.00;0_to_3600;0;21;0;162611854#0;0;0;21;193.75
0.00;3600.00;0_to_3600;0;4;19;162611854#1;0;0;23;19.34
0.00;3600.00;0_to_3600;5;1;45;162611854#2;0;0;41;1125.32
0.00;3600.00;0_to_3600;1;3;155;17073048#0;5;5;157;2359.32
0.00;3600.00;0_to_3600;4;3;117;174272149;0;0;113;8681.45
0.00;3600.00;0_to_3600;3;1;67;174272151;0;0;61;9916.88
0.00;3600.00;0_to_3600;1;4;24;174272152;0;0;27;1925.33
0.00;3600.00;0_to_3600;2;0;106;174272153;0;0;99;14513.50
0.00;3600.00;0_to_3600;3;4;68;174272154#0;0;0;65;5808.92
0.00;3600.00;0_to_3600;4;5;7;175206104;0;0;8;163.29
0.00;3600.00;0_to_3600;3;8;8;175206107#0;0;0;11;1032.17
0.00;3600.00;0_to_3600;0;22;0;175976586#0;0;0;22;367.93
0.00;3600.00;0_to_3600;0;10;36;175976586#4;0;0;46;645.47
0.00;3600.00;0_to_3600;0;2;46;175976586#6;0;0;48;365.29
0.00;3600.00;0_to_3600;7;7;107;17670100#2;0;0;107;1431.62
0.00;3600.00;0_to_3600;3;3;182;17670100#5;0;0;179;2316.17
0.00;3600.00;0_to_3600;4;3;34;17671153;0;0;33;56.56
0.00;3600.00;0_to_3600;1;2;94;180020059#0;0;0;95;1216.84
0.00;3600.00;0_to_3600;5;6;120;180020059#2;0;0;121;829.83
0.00;3600.00;0_to_3600;1;3;113;180020059#4;0;0;115;361.77
0.00;3600.00;0_to_3600;4;3;39;180022161#0;0;0;38;212.16
0.00;3600.00;0_to_3600;3;1;148;180156396#0;0;0;139;6066.15
0.00;3600.00;0_to_3600;0;2;263;180156396#3;0;0;265;668.67
0.00;3600.00;0_to_3600;3;2;265;180156396#4;0;0;263;1016.54
0.00;3600.00;0_to_3600;0;2;35;180160758#0;0;0;34;5118.78
0.00;3600.00;0_to_3600;1;5;168;181218814#0;0;0;152;12964.93
0.00;3600.00;0_to_3600;1;5;249;183251547;0;0;253;2511.34
0.00;3600.00;0_to_3600;2;3;64;183370113#0;0;0;65;53.64
0.00;3600.00;0_to_3600;3;1;65;183370113#2;0;0;63;423.07
0.00;3600.00;0_to_3600;1;8;78;183370113#3;0;0;85;868.83
0.00;3600.00;0_to_3600;3;5;68;183370113#4;0;0;70;854.09
0.00;3600.00;0_to_3600;0;0;0;18657113#0;0;0;0;0.00
0.00;3600.00;0_to_3600;6;10;272;198077804#0;33;33;264;7251.66
0.00;3600.00;0_to_3600;0;8;298;198077804#4;66;66;290;21568.48
0.00;3600.00;0_to_3600;2;11;153;198077805#0;33;33;162;1707.70
0.00;3600.00;0_to_3600;4;4;108;198077805#2;15;15;107;975.87
0.00;3600.00;0_to_3600;3;5;84;19846377#0;0;0;75;6526.21
0.00;3600.00;0_to_3600;0;5;103;19846527#0;0;0;108;1598.84
0.00;3600.00;0_to_3600;0;1;167;19846527#1;0;0;165;2637.42
0.00;3600.00;0_to_3600;6;2;165;19846527#2;0;0;154;2517.56
0.00;3600.00;0_to_3600;1;3;127;21766158;0;0;124;4573.90
0.00;3600.00;0_to_3600;1;2;229;220137286#0;0;0;230;3840.11
0.00;3600.00;0_to_3600;5;7;230;220137286#1;0;0;232;188.97
0.00;3600.00;0_to_3600;4;5;202;220137286#2;0;0;203;625.11
0.00;3600.00;0_to_3600;6;6;60;220267104#0;0;0;60;408.80
0.00;3600.00;0_to_3600;2;2;82;220267105#0;0;0;82;439.26
0.00;3600.00;0_to_3600;4;4;208;220267105#1;0;0;208;2491.11
0.00;3600.00;0_to_3600;7;4;197;220267105#2;0;0;193;2350.76
0.00;3600.00;0_to_3600;1;6;195;220267105#3;0;0;200;932.61
0.00;3600.00;0_to_3600;7;4;200;220267105#4;0;0;197;1508.81
0.00;3600.00;0_to_3600;18;0;18;220267106#0;0;0;0;489.71
0.00;3600.00;0_to_3600;2;6;13;220267107#0;0;0;17;210.15
0.00;3600.00;0_to_3600;2;8;17;220267107#1;0;0;23;293.85
0.00;3600.00;0_to_3600;1;5;55;220267108#0;0;0;59;642.36
0.00;3600.00;0_to_3600;4;4;47;220267247#0;0;0;47;169.08
0.00;3600.00;0_to_3600;2;2;33;220267247#1;0;0;33;142.58
0.00;3600.00;0_to_3600;7;5;33;220267247#2;0;0;31;45.19
0.00;3600.00;0_to_3600;19;0;31;220267247#3;0;0;12;393.05
0.00;3600.00;0_to_3600;0;18;0;23084263#0;0;0;17;223.07
0.00;3600.00;0_to_3600;2;2;32;23084263#1;0;0;32;277.76
0.00;3600.00;0_to_3600;3;2;7;23084282;0;0;6;224.51
0.00;3600.00;0_to_3600;0;23;0;231475823#0;0;0;20;5243.71
0.00;3600.00;0_to_3600;0;15;0;231475826#0;0;0;11;5076.76
0.00;3600.00;0_to_3600;4;3;65;231483312;0;0;64;620.04
0.00;3600.00;0_to_3600;5;4;5;231483313#0;0;0;4;77.90
0.00;3600.00;0_to_3600;0;0;0;231483314;0;0;0;0.00
0.00;3600.00;0_to_3600;0;9;0;231483332#0;8;8;9;166.84
0.00;3600.00;0_to_3600;2;5;138;231483339#0;0;0;140;2346.79
0.00;3600.00;0_to_3600;5;3;255;23179512#0;0;0;253;1635.47
0.00;3600.00;0_to_3600;5;2;253;23179512#1;0;0;250;3545.98
0.00;3600.00;0_to_3600;4;4;77;231940830#0;0;0;76;1888.00
0.00;3600.00;0_to_3600;2;5;58;231945290#0;0;0;61;428.24
0.00;3600.00;0_to_3600;1;2;94;231945290#2;0;0;95;1001.14
0.00;3600.00;0_to_3600;2;4;73;231945290#3;0;0;75;713.99
0.00;3600.00;0_to_3600;3;3;207;231945290#4;0;0;207;325.61
0.00;3600.00;0_to_3600;1;4;56;231945290#5;0;0;59;644.37
0.00;3600.00;0_to_3600;5;4;35;231945290#6;0;0;33;489.18
0.00;3600.00;0_to_3600;0;0;0;23226843;0;0;0;0.00
0.00;3600.00;0_to_3600;0;0;0;232541313#0;0;0;0;0.00
0.00;3600.00;0_to_3600;0;0;0;232541315#0;0;0;0;0.00
0.00;3600.00;0_to_3600;0;0;0;232541316#1;0;0;0;0.00
0.00;3600.00;0_to_3600;0;0;0;232541316#2;0;0;0;0.00
0.00;3600.00;0_to_3600;2;4;3;235542996#0;1;1;5;129.85
0.00;3600.00;0_to_3600;0;0;0;236306864#0;0;0;0;0.00
0.00;3600.00;0_to_3600;0;4;220;237344387;0;0;223;2050.99
0.00;3600.00;0_to_3600;0;0;0;23912283#0;0;0;0;0.00
0.00;3600.00;0_to_3600;2;7;220;239757763;0;0;225;3607.99
0.00;3600.00;0_to_3600;1;1;9;239757874#0;0;0;9;205.03
0.00;3600.00;0_to_3600;4;3;19;239757874#3;0;0;18;46.09
0.00;3600.00;0_to_3600;2;7;28;239889169#0;0;0;33;515.73
0.00;3600.00;0_to_3600;3;2;13;239923867#0;0;0;12;763.83
0.00;3600.00;0_to_3600;4;5;7;240549300#0;0;0;8;20.97
0.00;3600.00;0_to_3600;3;3;24;240549300#2;0;0;22;1134.08
0.00;3600.00;0_to_3600;1;2;50;240549301;0;0;48;6205.58
0.00;3600.00;0_to_3600;2;5;45;244422543#0;0;0;48;860.46
0.00;3600.00;0_to_3600;5;3;256;244422544#0;0;0;252;4464.66
0.00;3600.00;0_to_3600;0;0;11;244422545;0;0;11;14.74
0.00;3600.00;0_to_3600;2;2;90;249386315;0;0;90;251.16
0.00;3600.00;0_to_3600;0;17;0;258274083#0;0;0;17;256.33
0.00;3600.00;0_to_3600;2;4;12;265113916#0;0;0;14;170.18
0.00;3600.00;0_to_3600;5;3;271;265113917#0;0;0;264;5424.86
0.00;3600.00;0_to_3600;3;6;94;265117578;0;0;97;2142.44
0.00;3600.00;0_to_3600;0;0;0;26555672;0;0;0;0.00
0.00;3600.00;0_to_3600;3;6;26;27807643#0;0;0;29;53.17
0.00;3600.00;0_to_3600;2;4;8;27882418#0;0;0;10;54.72
0.00;3600.00;0_to_3600;3;3;25;27882429#0;0;0;25;552.92
0.00;3600.00;0_to_3600;13;0;13;28208884#0;0;0;0;223.33
0.00;3600.00;0_to_3600;8;3;34;28275167;0;0;29;244.96
0.00;3600.00;0_to_3600;0;0;0;28574666#0;0;0;0;0.00
0.00;3600.00;0_to_3600;0;0;0;28575360;0;0;0;0.00
0.00;3600.00;0_to_3600;2;2;15;29000804#0;0;0;15;167.32
0.00;3600.00;0_to_3600;7;3;25;290172305#0;0;0;21;228.55
0.00;3600.00;0_to_3600;3;2;23;290172305#1;0;0;22;567.28
0.00;3600.00;0_to_3600;2;2;43;290172673#0;0;0;43;240.23
0.00;3600.00;0_to_3600;3;7;159;290174549#0;0;0;161;3371.20
0.00;3600.00;0_to_3600;1;2;148;290174549#1;0;0;149;661.60
0.00;3600.00;0_to_3600;4;2;34;290174551#0;0;0;32;383.02
0.00;3600.00;0_to_3600;6;3;32;290174551#1;0;0;29;59.30
0.00;3600.00;0_to_3600;3;2;59;29023713#0;0;0;58;2154.50
0.00;3600.00;0_to_3600;3;6;43;29023870#0;0;0;44;1173.23
0.00;3600.00;0_to_3600;0;0;0;29063062#0;0;0;0;0.00
0.00;3600.00;0_to_3600;4;6;9;291949061#0;0;0;11;650.62
0.00;3600.00;0_to_3600;0;27;0;30215395#0;0;0;27;317.50
0.00;3600.00;0_to_3600;16;0;17;302657565#0;0;0;0;473.16
0.00;3600.00;0_to_3600;3;2;22;305670610;0;0;21;48.47
0.00;3600.00;0_to_3600;3;4;44;307372337#0;10;10;41;5338.01
0.00;3600.00;0_to_3600;3;4;217;307372339#0;5;5;213;6630.81
0.00;3600.00;0_to_3600;5;2;18;307954760#0;0;0;15;350.22
0.00;3600.00;0_to_3600;4;3;370;308337938;0;0;369;727.98
0.00;3600.00;0_to_3600;0;0;382;308431231#0;0;0;382;573.28
0.00;3600.00;0_to_3600;0;0;433;308431231#1;0;0;433;365.44
0.00;3600.00;0_to_3600;0;0;0;308617262;0;0;0;0.00
0.00;3600.00;0_to_3600;0;4;149;31389747;0;0;148;3473.43
0.00;3600.00;0_to_3600;2;3;219;31389787;0;0;213;9972.50
0.00;3600.00;0_to_3600;1;4;149;31411680#0;0;0;149;1763.96
0.00;3600.00;0_to_3600;0;13;5;31411842#0;0;0;18;371.96
0.00;3600.00;0_to_3600;0;0;0;31411969;0;0;0;0.00
0.00;3600.00;0_to_3600;5;11;6;31412878;0;0;12;569.04
0.00;3600.00;0_to_3600;1;4;1;31414790#0;0;0;4;29.53
0.00;3600.00;0_to_3600;3;2;453;31427180;2;2;452;317.27
0.00;3600.00;0_to_3600;18;0;18;31427215#0;0;0;0;145.03
0.00;3600.00;0_to_3600;3;2;531;31427257#0;15;15;529;1035.72
0.00;3600.00;0_to_3600;1;5;463;31427257#3;8;8;466;4285.83
0.00;3600.00;0_to_3600;3;2;65;31427257#4;1;1;64;114.44
0.00;3600.00;0_to_3600;2;3;89;31427257#5;10;10;89;513.53
0.00;3600.00;0_to_3600;4;8;89;31427257#6;3;3;93;260.41
0.00;3600.00;0_to_3600;3;5;93;31427257#7;4;4;95;283.79
0.00;3600.00;0_to_3600;2;1;83;31427257#8;56;56;82;949.27
0.00;3600.00;0_to_3600;3;7;90;31428221#0;0;0;94;1275.20
0.00;3600.00;0_to_3600;1;2;151;31431101#0;0;0;152;2783.22
0.00;3600.00;0_to_3600;3;1;187;31431101#2;0;0;185;986.59
0.00;3600.00;0_to_3600;7;5;185;31431101#3;0;0;183;1490.87
0.00;3600.00;0_to_3600;2;2;183;31431101#5;0;0;183;746.28
0.00;3600.00;0_to_3600;5;5;28;31431343#0;0;0;28;249.69
0.00;3600.00;0_to_3600;4;2;33;31431544#0;0;0;31;559.45
0.00;3600.00;0_to_3600;8;3;17;31431544#3;0;0;12;132.72
0.00;3600.00;0_to_3600;4;5;39;31431544#4;0;0;40;151.20
0.00;3600.00;0_to_3600;5;1;27;31431608;0;0;23;913.46
0.00;3600.00;0_to_3600;0;0;193;31432061#0;0;0;193;133.31
0.00;3600.00;0_to_3600;0;0;213;31432061#1;0;0;213;149.33
0.00;3600.00;0_to_3600;0;0;293;31432061#2;0;0;293;207.17
0.00;3600.00;0_to_3600;0;0;0;31432981#0;0;0;0;0.00
0.00;3600.00;0_to_3600;3;3;78;31445160#0;0;0;77;1283.76
